model,preset,thr,precision,recall,f1,coverage,queries
sentence-transformers/all-mpnet-base-v2,F_recall_first,0.9500000000000002,0.4117647058823529,0.5,0.45161290322580644,0.19767441860465115,86
sentence-transformers/all-mpnet-base-v2,F_recall_first,1.0,0.4444444444444444,0.2857142857142857,0.34782608695652173,0.10465116279069768,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-1.0,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.95,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.9,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.85,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.8,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.75,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.7,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.6499999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.6,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.55,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.5,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.44999999999999996,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.3999999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.35,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.29999999999999993,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.25,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.19999999999999996,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.1499999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.09999999999999998,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,-0.04999999999999993,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.0,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.050000000000000044,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.10000000000000009,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.15000000000000013,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.20000000000000018,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.25,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.30000000000000004,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.3500000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.40000000000000013,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.4500000000000002,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.5,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.55,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.6000000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.6500000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.7000000000000002,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.75,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.8,0.16470588235294117,1.0,0.2828282828282828,0.9883720930232558,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.8500000000000001,0.16666666666666666,1.0,0.2857142857142857,0.9767441860465116,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.9000000000000001,0.15853658536585366,0.9285714285714286,0.27083333333333337,0.9534883720930233,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,0.9500000000000002,0.1643835616438356,0.8571428571428571,0.2758620689655173,0.8488372093023255,86
sentence-transformers/all-mpnet-base-v2,G_mnn_heavy,1.0,0.171875,0.7857142857142857,0.28205128205128205,0.7441860465116279,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-1.0,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.95,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.9,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.85,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.8,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.75,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.7,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.6499999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.6,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.55,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.5,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.44999999999999996,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.3999999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.35,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.29999999999999993,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.25,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.19999999999999996,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.1499999999999999,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.09999999999999998,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,-0.04999999999999993,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.0,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.050000000000000044,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.10000000000000009,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.15000000000000013,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.20000000000000018,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.25,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.30000000000000004,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.3500000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.40000000000000013,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.4500000000000002,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.5,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.55,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.6000000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.6500000000000001,0.16279069767441862,1.0,0.28,1.0,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.7000000000000002,0.16470588235294117,1.0,0.2828282828282828,0.9883720930232558,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.75,0.16470588235294117,1.0,0.2828282828282828,0.9883720930232558,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.8,0.15476190476190477,0.9285714285714286,0.2653061224489796,0.9767441860465116,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.8500000000000001,0.15584415584415584,0.8571428571428571,0.26373626373626374,0.8953488372093024,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.9000000000000001,0.17391304347826086,0.8571428571428571,0.2891566265060241,0.8023255813953488,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,0.9500000000000002,0.18518518518518517,0.7142857142857143,0.2941176470588235,0.627906976744186,86
sentence-transformers/all-mpnet-base-v2,H_zfilter,1.0,0.20512820512820512,0.5714285714285714,0.3018867924528302,0.45348837209302323,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-1.0,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.95,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.9,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.85,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.8,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.75,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.7,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.6499999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.6,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.55,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.5,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.44999999999999996,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.3999999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.35,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.29999999999999993,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.25,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.19999999999999996,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.1499999999999999,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.09999999999999998,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,-0.04999999999999993,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.0,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.050000000000000044,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.10000000000000009,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.15000000000000013,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.20000000000000018,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.25,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.30000000000000004,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.3500000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.40000000000000013,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.4500000000000002,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.5,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.55,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.6000000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.6500000000000001,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.7000000000000002,0.19767441860465115,1.0,0.3300970873786408,1.0,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.75,0.2,1.0,0.33333333333333337,0.9883720930232558,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.8,0.20238095238095238,1.0,0.33663366336633666,0.9767441860465116,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.8500000000000001,0.20238095238095238,1.0,0.33663366336633666,0.9767441860465116,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.9000000000000001,0.20512820512820512,0.9411764705882353,0.3368421052631579,0.9069767441860465,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,0.9500000000000002,0.21739130434782608,0.8823529411764706,0.34883720930232553,0.8023255813953488,86
sentence-transformers/all-mpnet-base-v2,I_short_skills_bias,1.0,0.19298245614035087,0.6470588235294118,0.29729729729729726,0.6627906976744186,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-1.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.95,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.9,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.85,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.7,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.6499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.6,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.44999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.3999999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.35,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.29999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.19999999999999996,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.1499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.09999999999999998,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,-0.04999999999999993,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.050000000000000044,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.10000000000000009,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.15000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.20000000000000018,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.25,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.30000000000000004,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.3500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.40000000000000013,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.4500000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.5,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.6000000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.6500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.7000000000000002,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.8500000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.9000000000000001,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,0.9500000000000002,0.21176470588235294,0.9473684210526315,0.3461538461538461,0.9883720930232558,86
sentence-transformers/all-mpnet-base-v2,J_char_heavy,1.0,0.21428571428571427,0.9473684210526315,0.34951456310679613,0.9767441860465116,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-1.0,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.95,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.9,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.85,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.8,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.75,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.7,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.6499999999999999,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.6,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.55,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.5,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.44999999999999996,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.3999999999999999,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.35,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.29999999999999993,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.25,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.19999999999999996,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.1499999999999999,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.09999999999999998,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,-0.04999999999999993,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.0,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.050000000000000044,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.10000000000000009,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.15000000000000013,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.20000000000000018,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.25,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.30000000000000004,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.3500000000000001,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.40000000000000013,0.12790697674418605,1.0,0.2268041237113402,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.4500000000000002,0.13253012048192772,1.0,0.23404255319148937,0.9651162790697675,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.5,0.13157894736842105,0.9090909090909091,0.22988505747126434,0.8837209302325582,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.55,0.13793103448275862,0.7272727272727273,0.23188405797101447,0.6744186046511628,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.6000000000000001,0.1282051282051282,0.45454545454545453,0.19999999999999996,0.45348837209302323,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.6500000000000001,0.13043478260869565,0.2727272727272727,0.1764705882352941,0.26744186046511625,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.7000000000000002,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.12790697674418605,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.75,0.16666666666666666,0.09090909090909091,0.11764705882352942,0.06976744186046512,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.8,0.0,0.0,0.0,0.03488372093023256,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.8500000000000001,0.0,0.0,0.0,0.011627906976744186,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.9000000000000001,0.0,0.0,0.0,0.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,0.9500000000000002,0.0,0.0,0.0,0.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,A_semantic_only,1.0,0.0,0.0,0.0,0.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-1.0,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.95,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.9,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.85,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.8,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.75,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.7,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.6499999999999999,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.6,0.22093023255813954,1.0,0.36190476190476195,1.0,86
sentence-transformers/distiluse-base-multilingual-cased-v2,B_hybrid_light,-0.55,0.22093023255813954,1.0,0.36190476190476195,1.0,86
