model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
sentence-transformers/paraphrase-albert-small-v2,H_zfilter,10,0.03953488372093024,0.20348837209302326,0.06606765327695562,0.18125084115812085,0.13848514211886304,0.2459625322997416,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-albert-small-v2,I_short_skills_bias,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.2473975636766335,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,I_short_skills_bias,3,0.10077519379844961,0.1511627906976744,0.12093023255813956,0.1570207149751698,0.12209302325581395,0.2473975636766335,0.29069767441860467,1.0,86
sentence-transformers/paraphrase-albert-small-v2,I_short_skills_bias,5,0.07441860465116279,0.18604651162790697,0.10631229235880402,0.17481917911271583,0.13430232558139535,0.2473975636766335,0.32558139534883723,1.0,86
sentence-transformers/paraphrase-albert-small-v2,I_short_skills_bias,10,0.04302325581395349,0.21511627906976744,0.07170542635658916,0.18602855332617932,0.14012089331856772,0.2473975636766335,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-albert-small-v2,J_char_heavy,1,0.19767441860465115,0.09883720930232558,0.1317829457364341,0.19767441860465115,0.19767441860465115,0.26106035437430786,0.19767441860465115,1.0,86
sentence-transformers/paraphrase-albert-small-v2,J_char_heavy,3,0.11240310077519382,0.1686046511627907,0.13488372093023257,0.17051558034381664,0.13372093023255813,0.26106035437430786,0.313953488372093,1.0,86
sentence-transformers/paraphrase-albert-small-v2,J_char_heavy,5,0.07906976744186048,0.19767441860465115,0.11295681063122927,0.18555593154218475,0.1433139534883721,0.26106035437430786,0.3488372093023256,1.0,86
sentence-transformers/paraphrase-albert-small-v2,J_char_heavy,10,0.048837209302325574,0.2441860465116279,0.08139534883720932,0.20334899623416108,0.1525216869693614,0.26106035437430786,0.38372093023255816,1.0,86
sentence-transformers/sentence-t5-base,A_semantic_only,1,0.09302325581395349,0.046511627906976744,0.06201550387596899,0.09302325581395349,0.09302325581395349,0.17615817644887413,0.09302325581395349,1.0,86
sentence-transformers/sentence-t5-base,A_semantic_only,3,0.07751937984496124,0.11627906976744186,0.09302325581395349,0.10448205526715675,0.07945736434108527,0.17615817644887413,0.20930232558139536,1.0,86
sentence-transformers/sentence-t5-base,A_semantic_only,5,0.07441860465116279,0.18604651162790697,0.106312292358804,0.13882919703976992,0.099515503875969,0.17615817644887413,0.3023255813953488,1.0,86
sentence-transformers/sentence-t5-base,A_semantic_only,10,0.053488372093023255,0.27325581395348836,0.08932346723044399,0.17228281793925526,0.11337440014765597,0.17615817644887413,0.43023255813953487,1.0,86
sentence-transformers/sentence-t5-base,B_hybrid_light,1,0.16279069767441862,0.08139534883720931,0.10852713178294572,0.16279069767441862,0.16279069767441862,0.21603451458102618,0.16279069767441862,1.0,86
sentence-transformers/sentence-t5-base,B_hybrid_light,3,0.08914728682170542,0.13372093023255813,0.10697674418604652,0.1365653386095354,0.10852713178294575,0.21603451458102618,0.2441860465116279,1.0,86
sentence-transformers/sentence-t5-base,B_hybrid_light,5,0.06744186046511627,0.1686046511627907,0.09634551495016612,0.15373890949584196,0.1187015503875969,0.21603451458102618,0.29069767441860467,1.0,86
sentence-transformers/sentence-t5-base,B_hybrid_light,10,0.04767441860465116,0.23837209302325582,0.07945736434108529,0.1819815971057669,0.13401393503137687,0.21603451458102618,0.36046511627906974,1.0,86
sentence-transformers/sentence-t5-base,C_lex_sem_strong,1,0.18604651162790697,0.09302325581395349,0.12403100775193798,0.18604651162790697,0.18604651162790697,0.25261627906976747,0.18604651162790697,1.0,86
sentence-transformers/sentence-t5-base,C_lex_sem_strong,3,0.10465116279069768,0.1569767441860465,0.12558139534883722,0.15795419417112114,0.12403100775193798,0.25261627906976747,0.29069767441860467,1.0,86
sentence-transformers/sentence-t5-base,C_lex_sem_strong,5,0.08372093023255814,0.20930232558139536,0.11960132890365452,0.1843394437518204,0.14234496124031007,0.25261627906976747,0.3372093023255814,1.0,86
sentence-transformers/sentence-t5-base,C_lex_sem_strong,10,0.06395348837209301,0.32558139534883723,0.10676532769556026,0.22883080023472344,0.1649986157253599,0.25261627906976747,0.4418604651162791,1.0,86
sentence-transformers/sentence-t5-base,D_char_jaccard,1,0.18604651162790697,0.09302325581395349,0.12403100775193798,0.18604651162790697,0.18604651162790697,0.24712070874861575,0.18604651162790697,1.0,86
sentence-transformers/sentence-t5-base,D_char_jaccard,3,0.09689922480620154,0.14534883720930233,0.11627906976744189,0.15082457565059254,0.12112403100775193,0.24712070874861575,0.2558139534883721,1.0,86
sentence-transformers/sentence-t5-base,D_char_jaccard,5,0.08139534883720931,0.20348837209302326,0.1162790697674419,0.1805928314217091,0.14001937984496124,0.24712070874861575,0.32558139534883723,1.0,86
sentence-transformers/sentence-t5-base,D_char_jaccard,10,0.053488372093023255,0.26744186046511625,0.08914728682170545,0.20681668527804853,0.1528516057585825,0.24712070874861575,0.4069767441860465,1.0,86
sentence-transformers/sentence-t5-base,E_diversity,1,0.16279069767441862,0.08139534883720931,0.10852713178294572,0.16279069767441862,0.16279069767441862,0.2583333333333333,0.16279069767441862,1.0,86
sentence-transformers/sentence-t5-base,E_diversity,3,0.13178294573643412,0.20348837209302326,0.15930232558139537,0.1860841780672265,0.1501937984496124,0.2583333333333333,0.32558139534883723,1.0,86
sentence-transformers/sentence-t5-base,E_diversity,5,0.09999999999999999,0.2558139534883721,0.14341085271317833,0.2121569810223061,0.1693798449612403,0.2583333333333333,0.36046511627906974,1.0,86
sentence-transformers/sentence-t5-base,E_diversity,10,0.07093023255813953,0.36046511627906974,0.11839323467230446,0.2535249614034928,0.19020394979697303,0.2583333333333333,0.46511627906976744,1.0,86
sentence-transformers/sentence-t5-base,F_recall_first,1,0.18604651162790697,0.09883720930232558,0.12790697674418605,0.18604651162790697,0.18604651162790697,0.2304909560723514,0.18604651162790697,1.0,86
sentence-transformers/sentence-t5-base,F_recall_first,3,0.09689922480620154,0.1511627906976744,0.11744186046511627,0.15532286410680815,0.12306201550387595,0.2304909560723514,0.27906976744186046,1.0,86
sentence-transformers/sentence-t5-base,F_recall_first,5,0.06046511627906977,0.1569767441860465,0.08693244739756369,0.15839342367160572,0.125968992248062,0.2304909560723514,0.27906976744186046,1.0,86
sentence-transformers/sentence-t5-base,F_recall_first,10,0.03604651162790698,0.18604651162790697,0.060253699788583526,0.16966296454078983,0.13144149132521224,0.2304909560723514,0.313953488372093,1.0,86
sentence-transformers/sentence-t5-base,G_mnn_heavy,1,0.16279069767441862,0.08139534883720931,0.10852713178294572,0.16279069767441862,0.16279069767441862,0.21755260243632335,0.16279069767441862,1.0,86
sentence-transformers/sentence-t5-base,G_mnn_heavy,3,0.08914728682170542,0.13372093023255813,0.10697674418604652,0.13563185941358408,0.10562015503875967,0.21755260243632335,0.2558139534883721,1.0,86
sentence-transformers/sentence-t5-base,G_mnn_heavy,5,0.06976744186046512,0.1744186046511628,0.09966777408637875,0.15556354323906854,0.11695736434108525,0.21755260243632335,0.313953488372093,1.0,86
sentence-transformers/sentence-t5-base,G_mnn_heavy,10,0.04767441860465116,0.23837209302325582,0.07945736434108529,0.1816600018166729,0.13235049833887041,0.21755260243632335,0.36046511627906974,1.0,86
sentence-transformers/sentence-t5-base,H_zfilter,1,0.1744186046511628,0.0872093023255814,0.11627906976744186,0.1744186046511628,0.1744186046511628,0.22877906976744186,0.1744186046511628,1.0,86
sentence-transformers/sentence-t5-base,H_zfilter,3,0.0891472868217054,0.13372093023255813,0.10697674418604652,0.14013014786979966,0.11240310077519379,0.22877906976744186,0.2441860465116279,1.0,86
sentence-transformers/sentence-t5-base,H_zfilter,5,0.07209302325581396,0.18023255813953487,0.10299003322259138,0.16375728451132113,0.12751937984496123,0.22877906976744186,0.3023255813953488,1.0,86
sentence-transformers/sentence-t5-base,H_zfilter,10,0.048837209302325574,0.25,0.08157152924594788,0.19058363193528557,0.14016472868217056,0.22877906976744186,0.38372093023255816,1.0,86
sentence-transformers/sentence-t5-base,I_short_skills_bias,1,0.16279069767441862,0.0872093023255814,0.11240310077519379,0.16279069767441862,0.16279069767441862,0.24839885566629752,0.16279069767441862,1.0,86
sentence-transformers/sentence-t5-base,I_short_skills_bias,3,0.11240310077519382,0.1744186046511628,0.13604651162790699,0.16618639941114194,0.13372093023255813,0.24839885566629752,0.29069767441860467,1.0,86
sentence-transformers/sentence-t5-base,I_short_skills_bias,5,0.08837209302325583,0.22674418604651161,0.1267995570321152,0.1931965422430807,0.1517441860465116,0.24839885566629752,0.3488372093023256,1.0,86
sentence-transformers/sentence-t5-base,I_short_skills_bias,10,0.06162790697674418,0.313953488372093,0.1028893587033122,0.22747699228950263,0.1677856220007383,0.24839885566629752,0.45348837209302323,1.0,86
sentence-transformers/sentence-t5-base,J_char_heavy,1,0.18604651162790697,0.09302325581395349,0.12403100775193798,0.18604651162790697,0.18604651162790697,0.2525516795865634,0.18604651162790697,1.0,86
sentence-transformers/sentence-t5-base,J_char_heavy,3,0.10852713178294575,0.16279069767441862,0.1302325581395349,0.16338596182328802,0.1327519379844961,0.2525516795865634,0.27906976744186046,1.0,86
sentence-transformers/sentence-t5-base,J_char_heavy,5,0.09069767441860466,0.22674418604651161,0.1295681063122924,0.19622477715920217,0.15455426356589144,0.2525516795865634,0.3488372093023256,1.0,86
sentence-transformers/sentence-t5-base,J_char_heavy,10,0.06395348837209303,0.31976744186046513,0.10658914728682174,0.23322553851829889,0.1751268918420081,0.2525516795865634,0.4186046511627907,1.0,86
