container,source,path_rel,basename,ext,size_bytes,size_kb,modified,artifact_type,pipeline_expected,pipeline_tag_in_name,suffix_applicable,suffix_expected,suffix_present,pipeline_tag_mismatch,abs_path
results_coursera1,dir,H2_threshold_curves_winner.svg,H2_threshold_curves_winner.svg,.svg,78590,76.7,2025-09-17T15:11:22,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H2_threshold_curves_winner.svg
results_coursera1,dir,H3_score_hist_tp_fp.svg,H3_score_hist_tp_fp.svg,.svg,32774,32.0,2025-09-17T15:11:24,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H3_score_hist_tp_fp.svg
results_coursera1,dir,H4_margin_hist_tp_fp.svg,H4_margin_hist_tp_fp.svg,.svg,42558,41.6,2025-09-17T15:11:24,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H4_margin_hist_tp_fp.svg
results_coursera1,dir,H5_coverage_rel_at1.svg,H5_coverage_rel_at1.svg,.svg,351547,343.3,2025-09-17T15:11:24,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H5_coverage_rel_at1.svg
results_coursera1,dir,H5_coverage_rel_at10.svg,H5_coverage_rel_at10.svg,.svg,351513,343.3,2025-09-17T15:11:28,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H5_coverage_rel_at10.svg
results_coursera1,dir,H5_coverage_rel_at3.svg,H5_coverage_rel_at3.svg,.svg,352453,344.2,2025-09-17T15:11:26,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H5_coverage_rel_at3.svg
results_coursera1,dir,H5_coverage_rel_at5.svg,H5_coverage_rel_at5.svg,.svg,353513,345.2,2025-09-17T15:11:26,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H5_coverage_rel_at5.svg
results_coursera1,dir,H6_nearthr_score_vs_bm25.svg,H6_nearthr_score_vs_bm25.svg,.svg,32055,31.3,2025-09-17T15:11:30,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H6_nearthr_score_vs_bm25.svg
results_coursera1,dir,H6_nearthr_score_vs_jacc.svg,H6_nearthr_score_vs_jacc.svg,.svg,34358,33.6,2025-09-17T15:11:30,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/H6_nearthr_score_vs_jacc.svg
results_coursera1,dir,curvas_ndcg_map_por_k.png,curvas_ndcg_map_por_k.png,.png,215857,210.8,2025-09-17T15:11:20,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/curvas_ndcg_map_por_k.png
results_coursera1,dir,curvas_prf_por_k.png,curvas_prf_por_k.png,.png,256645,250.6,2025-09-17T15:11:22,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/curvas_prf_por_k.png
results_coursera1,dir,winner_cobertura_por_k.png,winner_cobertura_por_k.png,.png,61975,60.5,2025-09-17T15:11:24,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner_cobertura_por_k.png
results_coursera1,dir,winner_near_threshold_scatter.png,winner_near_threshold_scatter.png,.png,53582,52.3,2025-09-17T15:11:30,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner_near_threshold_scatter.png
results_coursera1,dir,winner_pr_curve.png,winner_pr_curve.png,.png,49016,47.9,2025-09-17T15:11:22,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner_pr_curve.png
results_coursera1,dir,winner_sweep_thr_coverage.png,winner_sweep_thr_coverage.png,.png,57946,56.6,2025-09-17T15:11:22,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner_sweep_thr_coverage.png
results_coursera1,dir,winner_sweep_thr_prf.png,winner_sweep_thr_prf.png,.png,51961,50.7,2025-09-17T15:11:22,plots,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner_sweep_thr_prf.png
results_coursera1,dir,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv,.csv,65797,64.3,2025-09-17T15:11:16,ranking_summary,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/ranking_summary_coursera_dwa_cb25d773_skill_1edbbb05.csv
results_coursera1,dir,threshold_sweep_coursera_dwa_cb25d773_skill_1edbbb05.csv,threshold_sweep_coursera_dwa_cb25d773_skill_1edbbb05.csv,.csv,400432,391.0,2025-09-17T15:11:18,threshold_sweep,_coursera,_dwa,True,_coursera,False,True,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/threshold_sweep_coursera_dwa_cb25d773_skill_1edbbb05.csv
results_coursera1,dir,errors_tp.csv,errors_tp.csv,.csv,14753,14.4,2025-09-17T15:11:18,tp,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/errors_tp.csv
results_coursera1,dir,winner.txt,winner.txt,.txt,141,0.1,2025-09-17T15:11:18,winner,_coursera,unknown,False,_coursera,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_coursera1/winner.txt
