model,preset,k,P@k,R@k,F1@k,nDCG@k,MAP@k,MRR,coverage_rel@k,coverage_any@k,queries
embedding_data_deberta_sentence_transformer,H_zfilter,5,0.06666666666666668,0.16666666666666666,0.09523809523809525,0.2458570328143928,0.11474358974358974,0.24123931623931624,0.3333333333333333,1.0,39
embedding_data_deberta_sentence_transformer,H_zfilter,10,0.048717948717948725,0.24358974358974358,0.0811965811965812,0.28374519515001373,0.13059116809116808,0.24123931623931624,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,I_short_skills_bias,1,0.1794871794871795,0.08974358974358974,0.11965811965811965,0.1794871794871795,0.1794871794871795,0.273962148962149,0.1794871794871795,1.0,39
embedding_data_deberta_sentence_transformer,I_short_skills_bias,3,0.1282051282051282,0.19230769230769232,0.15384615384615388,0.26602581281816345,0.13034188034188032,0.273962148962149,0.38461538461538464,1.0,39
embedding_data_deberta_sentence_transformer,I_short_skills_bias,5,0.08717948717948719,0.21794871794871795,0.12454212454212456,0.28315079412182215,0.13867521367521368,0.273962148962149,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,I_short_skills_bias,10,0.05641025641025642,0.28205128205128205,0.09401709401709402,0.3155870620229243,0.15325091575091576,0.273962148962149,0.46153846153846156,1.0,39
embedding_data_deberta_sentence_transformer,J_char_heavy,1,0.20512820512820512,0.10256410256410256,0.13675213675213674,0.20512820512820512,0.20512820512820512,0.3106125356125356,0.20512820512820512,1.0,39
embedding_data_deberta_sentence_transformer,J_char_heavy,3,0.11965811965811965,0.1794871794871795,0.1435897435897436,0.26152212454095136,0.13888888888888887,0.3106125356125356,0.358974358974359,1.0,39
embedding_data_deberta_sentence_transformer,J_char_heavy,5,0.09230769230769233,0.23076923076923078,0.13186813186813187,0.29577208714826875,0.15555555555555556,0.3106125356125356,0.41025641025641024,1.0,39
embedding_data_deberta_sentence_transformer,J_char_heavy,10,0.06923076923076925,0.34615384615384615,0.1153846153846154,0.36036268175950775,0.17606328856328857,0.3106125356125356,0.5641025641025641,1.0,39
sentence_transformers_all_MiniLM_L6_v2,A_semantic_only,1,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4682336182336182,0.3333333333333333,1.0,39
sentence_transformers_all_MiniLM_L6_v2,A_semantic_only,3,0.19658119658119655,0.2948717948717949,0.23589743589743592,0.4191122572250309,0.22649572649572652,0.4682336182336182,0.5384615384615384,1.0,39
sentence_transformers_all_MiniLM_L6_v2,A_semantic_only,5,0.15897435897435902,0.3974358974358974,0.22710622710622716,0.500247798702091,0.25277777777777777,0.4682336182336182,0.717948717948718,1.0,39
sentence_transformers_all_MiniLM_L6_v2,A_semantic_only,10,0.09230769230769233,0.46153846153846156,0.15384615384615388,0.5319775321162906,0.26602564102564097,0.4682336182336182,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,B_hybrid_light,1,0.358974358974359,0.1794871794871795,0.2393162393162393,0.358974358974359,0.358974358974359,0.5055860805860806,0.358974358974359,1.0,39
sentence_transformers_all_MiniLM_L6_v2,B_hybrid_light,3,0.23931623931623933,0.358974358974359,0.28717948717948727,0.44139610969755766,0.27991452991452986,0.5055860805860806,0.6153846153846154,1.0,39
sentence_transformers_all_MiniLM_L6_v2,B_hybrid_light,5,0.20000000000000004,0.5,0.28571428571428586,0.5315446218798225,0.32414529914529905,0.5055860805860806,0.7692307692307693,1.0,39
sentence_transformers_all_MiniLM_L6_v2,B_hybrid_light,10,0.12051282051282047,0.6025641025641025,0.2008547008547009,0.5846184968836065,0.3439204314204314,0.5055860805860806,0.8717948717948718,1.0,39
