url,name,topics,skills_title,description,language,outcomes
https://www.coursera.org/learn/inequality-and-democracy,Inequality and Democracy | Coursera,"['Arts and Humanities', 'Philosophy']",history,"Most countries are getting more and more unequal. But the core of democracy is political equality: that everyone should have an equal say in how their country is run. Can we really expect these things to go together? Can people have equal political power while economic inequality grows and grows? Take this course and decide for yourself.Youâll learn about:
â¢	The rise of economic inequality
â¢	Property rights and the corporation
â¢	Democracy: Its value and history 
â¢	Campaign finance and lobbying
â¢	Tax avoidance and capital flight
â¢	Alternatives to our economic system

This is an interdisciplinary course combining:
â¢	Politics
â¢	Philosophy
â¢	Economics
â¢	History
â¢	Law

Our course is for anyone looking for an accessible introduction to these topics. You might a concerned citizen, or someone who works in a field like politics, media, education, government or law. The difficulty level is similar to the first-year of an undergraduate degree. No prior knowledge is assumed.",English,[]
https://www.coursera.org/learn/inequality-and-democracy,Inequality and Democracy | Coursera,"['Arts and Humanities', 'Philosophy']",law,"Most countries are getting more and more unequal. But the core of democracy is political equality: that everyone should have an equal say in how their country is run. Can we really expect these things to go together? Can people have equal political power while economic inequality grows and grows? Take this course and decide for yourself.Youâll learn about:
â¢	The rise of economic inequality
â¢	Property rights and the corporation
â¢	Democracy: Its value and history 
â¢	Campaign finance and lobbying
â¢	Tax avoidance and capital flight
â¢	Alternatives to our economic system

This is an interdisciplinary course combining:
â¢	Politics
â¢	Philosophy
â¢	Economics
â¢	History
â¢	Law

Our course is for anyone looking for an accessible introduction to these topics. You might a concerned citizen, or someone who works in a field like politics, media, education, government or law. The difficulty level is similar to the first-year of an undergraduate degree. No prior knowledge is assumed.",English,[]
https://www.coursera.org/learn/inequality-and-democracy,Inequality and Democracy | Coursera,"['Arts and Humanities', 'Philosophy']",philosophy,"Most countries are getting more and more unequal. But the core of democracy is political equality: that everyone should have an equal say in how their country is run. Can we really expect these things to go together? Can people have equal political power while economic inequality grows and grows? Take this course and decide for yourself.Youâll learn about:
â¢	The rise of economic inequality
â¢	Property rights and the corporation
â¢	Democracy: Its value and history 
â¢	Campaign finance and lobbying
â¢	Tax avoidance and capital flight
â¢	Alternatives to our economic system

This is an interdisciplinary course combining:
â¢	Politics
â¢	Philosophy
â¢	Economics
â¢	History
â¢	Law

Our course is for anyone looking for an accessible introduction to these topics. You might a concerned citizen, or someone who works in a field like politics, media, education, government or law. The difficulty level is similar to the first-year of an undergraduate degree. No prior knowledge is assumed.",English,[]
https://www.coursera.org/learn/inferential-statistical-analysis-python,Inferential Statistical Analysis with Python | Coursera,"['Data Science', 'Data Analysis']",confidence interval,"In this course, we will explore basic principles behind using data for estimation and for assessing theories. We will analyze both categorical data and quantitative data, starting with one population techniques and expanding to handle comparisons of two populations. We will learn how to construct confidence intervals. We will also use sample data to assess whether or not a theory about the value of a parameter is consistent with the data. A major focus will be on interpreting inferential results appropriately.  At the end of each week, learners will apply what theyâve learned using Python within the course environment. During these lab-based sessions, learners will work through tutorials focusing on specific case studies to help solidify the weekâs statistical concepts, which will include further deep dives into Python libraries including Statsmodels, Pandas, and Seaborn. This course utilizes the Jupyter Notebook environment within Coursera.",English,"['Determine assumptions needed to calculate confidence intervals for their respective population parameters.', 'Create confidence intervals in Python and interpret the results.', 'Review how inferential procedures are applied and interpreted step by step when analyzing real data.', 'Run hypothesis tests in Python and interpret the results.']"
https://www.coursera.org/learn/inferential-statistical-analysis-python,Inferential Statistical Analysis with Python | Coursera,"['Data Science', 'Data Analysis']",python programming,"In this course, we will explore basic principles behind using data for estimation and for assessing theories. We will analyze both categorical data and quantitative data, starting with one population techniques and expanding to handle comparisons of two populations. We will learn how to construct confidence intervals. We will also use sample data to assess whether or not a theory about the value of a parameter is consistent with the data. A major focus will be on interpreting inferential results appropriately.  At the end of each week, learners will apply what theyâve learned using Python within the course environment. During these lab-based sessions, learners will work through tutorials focusing on specific case studies to help solidify the weekâs statistical concepts, which will include further deep dives into Python libraries including Statsmodels, Pandas, and Seaborn. This course utilizes the Jupyter Notebook environment within Coursera.",English,"['Determine assumptions needed to calculate confidence intervals for their respective population parameters.', 'Create confidence intervals in Python and interpret the results.', 'Review how inferential procedures are applied and interpreted step by step when analyzing real data.', 'Run hypothesis tests in Python and interpret the results.']"
https://www.coursera.org/learn/inferential-statistical-analysis-python,Inferential Statistical Analysis with Python | Coursera,"['Data Science', 'Data Analysis']",statistical inference,"In this course, we will explore basic principles behind using data for estimation and for assessing theories. We will analyze both categorical data and quantitative data, starting with one population techniques and expanding to handle comparisons of two populations. We will learn how to construct confidence intervals. We will also use sample data to assess whether or not a theory about the value of a parameter is consistent with the data. A major focus will be on interpreting inferential results appropriately.  At the end of each week, learners will apply what theyâve learned using Python within the course environment. During these lab-based sessions, learners will work through tutorials focusing on specific case studies to help solidify the weekâs statistical concepts, which will include further deep dives into Python libraries including Statsmodels, Pandas, and Seaborn. This course utilizes the Jupyter Notebook environment within Coursera.",English,"['Determine assumptions needed to calculate confidence intervals for their respective population parameters.', 'Create confidence intervals in Python and interpret the results.', 'Review how inferential procedures are applied and interpreted step by step when analyzing real data.', 'Run hypothesis tests in Python and interpret the results.']"
https://www.coursera.org/learn/inferential-statistical-analysis-python,Inferential Statistical Analysis with Python | Coursera,"['Data Science', 'Data Analysis']",statistical hypothesis testing,"In this course, we will explore basic principles behind using data for estimation and for assessing theories. We will analyze both categorical data and quantitative data, starting with one population techniques and expanding to handle comparisons of two populations. We will learn how to construct confidence intervals. We will also use sample data to assess whether or not a theory about the value of a parameter is consistent with the data. A major focus will be on interpreting inferential results appropriately.  At the end of each week, learners will apply what theyâve learned using Python within the course environment. During these lab-based sessions, learners will work through tutorials focusing on specific case studies to help solidify the weekâs statistical concepts, which will include further deep dives into Python libraries including Statsmodels, Pandas, and Seaborn. This course utilizes the Jupyter Notebook environment within Coursera.",English,"['Determine assumptions needed to calculate confidence intervals for their respective population parameters.', 'Create confidence intervals in Python and interpret the results.', 'Review how inferential procedures are applied and interpreted step by step when analyzing real data.', 'Run hypothesis tests in Python and interpret the results.']"
https://www.coursera.org/learn/inferential-statistics,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",statistics,"Inferential statistics are concerned with making inferences based on relations found in the sample, to relations in the population. Inferential statistics help us decide, for example, whether the differences between groups that we see in our data are strong enough to provide support for our hypothesis that group differences exist in general, in the entire population.We will start by considering the basic principles of significance testing: the sampling and test statistic distribution, p-value, significance level, power and type I and type II errors. Then we will consider a large number of statistical tests and techniques that help us make inferences for different types of data and different types of research designs. For each individual statistical test we will consider how it works, for what data and design it is appropriate and how results should be interpreted. You will also learn how to perform these tests using freely available software. 

For those who are already familiar with statistical testing: We will look at z-tests for 1 and 2 proportions,  McNemar's test for dependent proportions, t-tests for 1 mean (paired differences) and 2 means, the Chi-square test for independence, Fisherâs exact test, simple regression (linear and exponential) and multiple regression (linear and logistic), one way and factorial analysis of variance, and non-parametric tests (Wilcoxon, Kruskal-Wallis, sign test,  signed-rank test, runs test).",English,[]
https://www.coursera.org/learn/inferential-statistics,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",statistical inference,"Inferential statistics are concerned with making inferences based on relations found in the sample, to relations in the population. Inferential statistics help us decide, for example, whether the differences between groups that we see in our data are strong enough to provide support for our hypothesis that group differences exist in general, in the entire population.We will start by considering the basic principles of significance testing: the sampling and test statistic distribution, p-value, significance level, power and type I and type II errors. Then we will consider a large number of statistical tests and techniques that help us make inferences for different types of data and different types of research designs. For each individual statistical test we will consider how it works, for what data and design it is appropriate and how results should be interpreted. You will also learn how to perform these tests using freely available software. 

For those who are already familiar with statistical testing: We will look at z-tests for 1 and 2 proportions,  McNemar's test for dependent proportions, t-tests for 1 mean (paired differences) and 2 means, the Chi-square test for independence, Fisherâs exact test, simple regression (linear and exponential) and multiple regression (linear and logistic), one way and factorial analysis of variance, and non-parametric tests (Wilcoxon, Kruskal-Wallis, sign test,  signed-rank test, runs test).",English,[]
https://www.coursera.org/learn/inferential-statistics,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",regression analysis,"Inferential statistics are concerned with making inferences based on relations found in the sample, to relations in the population. Inferential statistics help us decide, for example, whether the differences between groups that we see in our data are strong enough to provide support for our hypothesis that group differences exist in general, in the entire population.We will start by considering the basic principles of significance testing: the sampling and test statistic distribution, p-value, significance level, power and type I and type II errors. Then we will consider a large number of statistical tests and techniques that help us make inferences for different types of data and different types of research designs. For each individual statistical test we will consider how it works, for what data and design it is appropriate and how results should be interpreted. You will also learn how to perform these tests using freely available software. 

For those who are already familiar with statistical testing: We will look at z-tests for 1 and 2 proportions,  McNemar's test for dependent proportions, t-tests for 1 mean (paired differences) and 2 means, the Chi-square test for independence, Fisherâs exact test, simple regression (linear and exponential) and multiple regression (linear and logistic), one way and factorial analysis of variance, and non-parametric tests (Wilcoxon, Kruskal-Wallis, sign test,  signed-rank test, runs test).",English,[]
https://www.coursera.org/learn/inferential-statistics,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",analysis of variance (anova),"Inferential statistics are concerned with making inferences based on relations found in the sample, to relations in the population. Inferential statistics help us decide, for example, whether the differences between groups that we see in our data are strong enough to provide support for our hypothesis that group differences exist in general, in the entire population.We will start by considering the basic principles of significance testing: the sampling and test statistic distribution, p-value, significance level, power and type I and type II errors. Then we will consider a large number of statistical tests and techniques that help us make inferences for different types of data and different types of research designs. For each individual statistical test we will consider how it works, for what data and design it is appropriate and how results should be interpreted. You will also learn how to perform these tests using freely available software. 

For those who are already familiar with statistical testing: We will look at z-tests for 1 and 2 proportions,  McNemar's test for dependent proportions, t-tests for 1 mean (paired differences) and 2 means, the Chi-square test for independence, Fisherâs exact test, simple regression (linear and exponential) and multiple regression (linear and logistic), one way and factorial analysis of variance, and non-parametric tests (Wilcoxon, Kruskal-Wallis, sign test,  signed-rank test, runs test).",English,[]
https://www.coursera.org/learn/inferential-statistics-intro,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",statistical inference,"This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",English,[]
https://www.coursera.org/learn/inferential-statistics-intro,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",statistical hypothesis testing,"This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",English,[]
https://www.coursera.org/learn/inferential-statistics-intro,Inferential Statistics | Coursera,"['Data Science', 'Probability and Statistics']",r programming,"This course covers commonly used statistical inference methods for numerical and categorical data. You will learn how to set up and perform hypothesis tests, interpret p-values, and report the results of your analysis in a way that is interpretable for clients or the public. Using numerous data examples, you will learn to report estimates of quantities in a way that expresses the uncertainty of the quantity of interest. You will be guided through installing and using R and RStudio (free statistical software), and will use this software for lab exercises and a final project. The course introduces practical tools for performing data analysis and explores the fundamental concepts necessary to interpret and report results for both categorical and numerical data",English,[]
https://www.coursera.org/learn/influencing-collaboration-and-decision-making,"Influencing, Collaboration and Decision Making | Coursera","['Business', 'Leadership and Management']",decision-making,"This course explores strategies for influencing others, collaborating effectively, and making informed decisions. Students will learn how to build credibility, negotiate effectively, and analyze information to make sound judgments and decisions. The course covers techniques to foster a culture of trust and cooperation, resolve conflicts, and make consensus-based decisions. Through interactive exercises and case studies, students will develop their influencing and collaboration skills, enabling them to work effectively with stakeholders at different levels. The course emphasizes the importance of effective communication and the ability to analyze complex information to reach optimal decisions. By the end of the course, students will be equipped with the tools and techniques to influence others, build strong collaborative relationships, and make informed decisions that contribute to organizational success. 

This course is designed for front-line, junior to mid-level supervisors and manager roles, responsible for leading teams, projects, and processes in a diverse range of organizations. 

Participants should have a minimum of 3-5 years experience in roles that require leading, supervising, and managing people, projects, and processes critical within organizations.",English,"['Establish credibility and employ effective strategies to influence others.', 'Build trust, adapt communication styles, and utilize persuasive techniques to gain support for ideas and initiatives.', 'Positively influence stakeholders at different levels within the organization, effectively leading and inspiring others.', 'Facilitate group decision-making processes, overcome biases, and build consensus among team members.']"
https://www.coursera.org/learn/influencing-collaboration-and-decision-making,"Influencing, Collaboration and Decision Making | Coursera","['Business', 'Leadership and Management']",conflict resolution,"This course explores strategies for influencing others, collaborating effectively, and making informed decisions. Students will learn how to build credibility, negotiate effectively, and analyze information to make sound judgments and decisions. The course covers techniques to foster a culture of trust and cooperation, resolve conflicts, and make consensus-based decisions. Through interactive exercises and case studies, students will develop their influencing and collaboration skills, enabling them to work effectively with stakeholders at different levels. The course emphasizes the importance of effective communication and the ability to analyze complex information to reach optimal decisions. By the end of the course, students will be equipped with the tools and techniques to influence others, build strong collaborative relationships, and make informed decisions that contribute to organizational success. 

This course is designed for front-line, junior to mid-level supervisors and manager roles, responsible for leading teams, projects, and processes in a diverse range of organizations. 

Participants should have a minimum of 3-5 years experience in roles that require leading, supervising, and managing people, projects, and processes critical within organizations.",English,"['Establish credibility and employ effective strategies to influence others.', 'Build trust, adapt communication styles, and utilize persuasive techniques to gain support for ideas and initiatives.', 'Positively influence stakeholders at different levels within the organization, effectively leading and inspiring others.', 'Facilitate group decision-making processes, overcome biases, and build consensus among team members.']"
https://www.coursera.org/learn/influencing-collaboration-and-decision-making,"Influencing, Collaboration and Decision Making | Coursera","['Business', 'Leadership and Management']",influencing strategies,"This course explores strategies for influencing others, collaborating effectively, and making informed decisions. Students will learn how to build credibility, negotiate effectively, and analyze information to make sound judgments and decisions. The course covers techniques to foster a culture of trust and cooperation, resolve conflicts, and make consensus-based decisions. Through interactive exercises and case studies, students will develop their influencing and collaboration skills, enabling them to work effectively with stakeholders at different levels. The course emphasizes the importance of effective communication and the ability to analyze complex information to reach optimal decisions. By the end of the course, students will be equipped with the tools and techniques to influence others, build strong collaborative relationships, and make informed decisions that contribute to organizational success. 

This course is designed for front-line, junior to mid-level supervisors and manager roles, responsible for leading teams, projects, and processes in a diverse range of organizations. 

Participants should have a minimum of 3-5 years experience in roles that require leading, supervising, and managing people, projects, and processes critical within organizations.",English,"['Establish credibility and employ effective strategies to influence others.', 'Build trust, adapt communication styles, and utilize persuasive techniques to gain support for ideas and initiatives.', 'Positively influence stakeholders at different levels within the organization, effectively leading and inspiring others.', 'Facilitate group decision-making processes, overcome biases, and build consensus among team members.']"
https://www.coursera.org/learn/influencing-collaboration-and-decision-making,"Influencing, Collaboration and Decision Making | Coursera","['Business', 'Leadership and Management']",collaboration techniques,"This course explores strategies for influencing others, collaborating effectively, and making informed decisions. Students will learn how to build credibility, negotiate effectively, and analyze information to make sound judgments and decisions. The course covers techniques to foster a culture of trust and cooperation, resolve conflicts, and make consensus-based decisions. Through interactive exercises and case studies, students will develop their influencing and collaboration skills, enabling them to work effectively with stakeholders at different levels. The course emphasizes the importance of effective communication and the ability to analyze complex information to reach optimal decisions. By the end of the course, students will be equipped with the tools and techniques to influence others, build strong collaborative relationships, and make informed decisions that contribute to organizational success. 

This course is designed for front-line, junior to mid-level supervisors and manager roles, responsible for leading teams, projects, and processes in a diverse range of organizations. 

Participants should have a minimum of 3-5 years experience in roles that require leading, supervising, and managing people, projects, and processes critical within organizations.",English,"['Establish credibility and employ effective strategies to influence others.', 'Build trust, adapt communication styles, and utilize persuasive techniques to gain support for ideas and initiatives.', 'Positively influence stakeholders at different levels within the organization, effectively leading and inspiring others.', 'Facilitate group decision-making processes, overcome biases, and build consensus among team members.']"
https://www.coursera.org/learn/influencing-people,Influencing People | Coursera,"['Business', 'Business Essentials']",leadership,"This course will improve your ability to influence people in situations where you cannot use formal authority. You will learn about effective ways to build, develop, and sustain a power base in your organization. You will also learn influence tactics that enable you to be more persuasive and influential in working with your superiors, peers, and even subordinates. In addition, you will learn how to build and maintain high-quality relationships to further maximize your informal power and ability to influence others. Importantly, you will distinguish between influence and manipulation and learn how to protect yourself from the unwanted influence of others.The influence strategies you learn in this course will make you a more confident and influential leader, presenter, and decision-maker. You will more effective in pitching business ideas to your superiors, influencing customers, and building coalitions across stakeholders. This course will not only give you strategic guidance on how to develop and maintain your network for influence and power, but we will also equip you with specific tactics and strategies that are proven to work for gaining power and influencing people.",English,[]
https://www.coursera.org/learn/influencing-people,Influencing People | Coursera,"['Business', 'Business Essentials']",management,"This course will improve your ability to influence people in situations where you cannot use formal authority. You will learn about effective ways to build, develop, and sustain a power base in your organization. You will also learn influence tactics that enable you to be more persuasive and influential in working with your superiors, peers, and even subordinates. In addition, you will learn how to build and maintain high-quality relationships to further maximize your informal power and ability to influence others. Importantly, you will distinguish between influence and manipulation and learn how to protect yourself from the unwanted influence of others.The influence strategies you learn in this course will make you a more confident and influential leader, presenter, and decision-maker. You will more effective in pitching business ideas to your superiors, influencing customers, and building coalitions across stakeholders. This course will not only give you strategic guidance on how to develop and maintain your network for influence and power, but we will also equip you with specific tactics and strategies that are proven to work for gaining power and influencing people.",English,[]
https://www.coursera.org/learn/influencing-people,Influencing People | Coursera,"['Business', 'Business Essentials']",social skills,"This course will improve your ability to influence people in situations where you cannot use formal authority. You will learn about effective ways to build, develop, and sustain a power base in your organization. You will also learn influence tactics that enable you to be more persuasive and influential in working with your superiors, peers, and even subordinates. In addition, you will learn how to build and maintain high-quality relationships to further maximize your informal power and ability to influence others. Importantly, you will distinguish between influence and manipulation and learn how to protect yourself from the unwanted influence of others.The influence strategies you learn in this course will make you a more confident and influential leader, presenter, and decision-maker. You will more effective in pitching business ideas to your superiors, influencing customers, and building coalitions across stakeholders. This course will not only give you strategic guidance on how to develop and maintain your network for influence and power, but we will also equip you with specific tactics and strategies that are proven to work for gaining power and influencing people.",English,[]
https://www.coursera.org/learn/influencing-people,Influencing People | Coursera,"['Business', 'Business Essentials']",influencer marketing,"This course will improve your ability to influence people in situations where you cannot use formal authority. You will learn about effective ways to build, develop, and sustain a power base in your organization. You will also learn influence tactics that enable you to be more persuasive and influential in working with your superiors, peers, and even subordinates. In addition, you will learn how to build and maintain high-quality relationships to further maximize your informal power and ability to influence others. Importantly, you will distinguish between influence and manipulation and learn how to protect yourself from the unwanted influence of others.The influence strategies you learn in this course will make you a more confident and influential leader, presenter, and decision-maker. You will more effective in pitching business ideas to your superiors, influencing customers, and building coalitions across stakeholders. This course will not only give you strategic guidance on how to develop and maintain your network for influence and power, but we will also equip you with specific tactics and strategies that are proven to work for gaining power and influencing people.",English,[]
https://www.coursera.org/learn/infodesign,Information Design Course (UCSD) | Coursera,"['Computer Science', 'Design and Product']",information design,"A blank canvas is full of possibility. If you have an idea for a user experience, how do you turn it into a beautiful and effective user interface?  This covers covers principles of visual design so that you can effectively organize and present information with your interfaces. You'll learn concrete strategies to create user interfaces, including key lessons in typography, information architecture, layout, color, and more. Youâll learn particular issues that arise in new device contexts, such as mobile and responsive interfaces. You will learn how to apply these design principles in a modern context of increasingly diverse form factors - from tablets, to walls, to watches.",English,[]
https://www.coursera.org/learn/infodesign,Information Design Course (UCSD) | Coursera,"['Computer Science', 'Design and Product']",user interface techniques,"A blank canvas is full of possibility. If you have an idea for a user experience, how do you turn it into a beautiful and effective user interface?  This covers covers principles of visual design so that you can effectively organize and present information with your interfaces. You'll learn concrete strategies to create user interfaces, including key lessons in typography, information architecture, layout, color, and more. Youâll learn particular issues that arise in new device contexts, such as mobile and responsive interfaces. You will learn how to apply these design principles in a modern context of increasingly diverse form factors - from tablets, to walls, to watches.",English,[]
https://www.coursera.org/learn/infodesign,Information Design Course (UCSD) | Coursera,"['Computer Science', 'Design and Product']",responsive web design,"A blank canvas is full of possibility. If you have an idea for a user experience, how do you turn it into a beautiful and effective user interface?  This covers covers principles of visual design so that you can effectively organize and present information with your interfaces. You'll learn concrete strategies to create user interfaces, including key lessons in typography, information architecture, layout, color, and more. Youâll learn particular issues that arise in new device contexts, such as mobile and responsive interfaces. You will learn how to apply these design principles in a modern context of increasingly diverse form factors - from tablets, to walls, to watches.",English,[]
https://www.coursera.org/learn/infodesign,Information Design Course (UCSD) | Coursera,"['Computer Science', 'Design and Product']",website wireframe,"A blank canvas is full of possibility. If you have an idea for a user experience, how do you turn it into a beautiful and effective user interface?  This covers covers principles of visual design so that you can effectively organize and present information with your interfaces. You'll learn concrete strategies to create user interfaces, including key lessons in typography, information architecture, layout, color, and more. Youâll learn particular issues that arise in new device contexts, such as mobile and responsive interfaces. You will learn how to apply these design principles in a modern context of increasingly diverse form factors - from tablets, to walls, to watches.",English,[]
https://www.coursera.org/learn/infographic-design,Design and Make Infographics (Project-Centered Course) Course (MSU) | Coursera,"['Business', 'Business Essentials']",infographics,"In this project-centered course*, you will create a content-rich infographic on a topic of your choice using Adobe Illustrator (which you can download for a free, 30-day trial). You might choose to create a visual representation of data from the world of sports, entertainment, politics, or science, to explain a business trend or environmental issue, or even to present a theme or development from your personal life. Your finished infographic will engage your target audience and convey information clearly through effective use of design elements such as typography, color, and structure.Whether youâre a graphic designer, a writer or the intern in the department, youâll learn: 
â¢ what an infographic is and what makes a good one
â¢ how to work within your limits
â¢ how to work with a team (if you have one) 
â¢ why infographics are effective 
â¢ techniques for spotting data in stories
â¢ six valuable steps for planning an effective infographic 
â¢ how to use and make some of the building blocks of infographics: maps, charts and flow charts 
â¢ ways data can be visualized to clarify it and give it meaning 
â¢ how to effectively design a good infographic by effectively using elements like type, color and an underlying grid structure
â¢ some free or cheap, online tools for making various kinds of infographics

As you work on your project, youâll learn more about why infographics are effective, what makes a good infographic, and how to plan and design an infographic for maximum impact. Youâll explore various approaches to data visualization, and youâll practice creating visualizations like maps, charts, flow charts, and simple drawings in your free version of Adobe Illustrator. Please note that if you are new to learning graphics software, making these graphics could take much longer than estimated as you learn and grow.

What youâll need to get started:
This project-based course is aimed at anyone interested in understanding, designing, and using infographics - from students and hobbyists to professional graphic designers. 

Weâll use Adobe Illustrator for some components of the project. If you donât have access to the full version of Illustrator,you can download a free version at www.Adobe.com/Illustrator. If the free 30-day trial runs out, you can ""purchase"" it for a month for about $20.  

*About Project-Centered Courses: Project centered courses are designed specifically to help you complete a personally meaningful real-world project, with your instructor and a community of like-minded learners providing guidance and suggestions along the way. By actively applying new concepts as you learn, youâll master the course content more efficiently; youâll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, youâll have a finished project that youâll be proud to use and share. When you enroll in certain courses, youâll be asked to pay a small fee to share your work with others for peer review.",English,[]
https://www.coursera.org/learn/infographic-design,Design and Make Infographics (Project-Centered Course) Course (MSU) | Coursera,"['Business', 'Business Essentials']",illustration,"In this project-centered course*, you will create a content-rich infographic on a topic of your choice using Adobe Illustrator (which you can download for a free, 30-day trial). You might choose to create a visual representation of data from the world of sports, entertainment, politics, or science, to explain a business trend or environmental issue, or even to present a theme or development from your personal life. Your finished infographic will engage your target audience and convey information clearly through effective use of design elements such as typography, color, and structure.Whether youâre a graphic designer, a writer or the intern in the department, youâll learn: 
â¢ what an infographic is and what makes a good one
â¢ how to work within your limits
â¢ how to work with a team (if you have one) 
â¢ why infographics are effective 
â¢ techniques for spotting data in stories
â¢ six valuable steps for planning an effective infographic 
â¢ how to use and make some of the building blocks of infographics: maps, charts and flow charts 
â¢ ways data can be visualized to clarify it and give it meaning 
â¢ how to effectively design a good infographic by effectively using elements like type, color and an underlying grid structure
â¢ some free or cheap, online tools for making various kinds of infographics

As you work on your project, youâll learn more about why infographics are effective, what makes a good infographic, and how to plan and design an infographic for maximum impact. Youâll explore various approaches to data visualization, and youâll practice creating visualizations like maps, charts, flow charts, and simple drawings in your free version of Adobe Illustrator. Please note that if you are new to learning graphics software, making these graphics could take much longer than estimated as you learn and grow.

What youâll need to get started:
This project-based course is aimed at anyone interested in understanding, designing, and using infographics - from students and hobbyists to professional graphic designers. 

Weâll use Adobe Illustrator for some components of the project. If you donât have access to the full version of Illustrator,you can download a free version at www.Adobe.com/Illustrator. If the free 30-day trial runs out, you can ""purchase"" it for a month for about $20.  

*About Project-Centered Courses: Project centered courses are designed specifically to help you complete a personally meaningful real-world project, with your instructor and a community of like-minded learners providing guidance and suggestions along the way. By actively applying new concepts as you learn, youâll master the course content more efficiently; youâll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, youâll have a finished project that youâll be proud to use and share. When you enroll in certain courses, youâll be asked to pay a small fee to share your work with others for peer review.",English,[]
https://www.coursera.org/learn/infographic-design,Design and Make Infographics (Project-Centered Course) Course (MSU) | Coursera,"['Business', 'Business Essentials']",communication design,"In this project-centered course*, you will create a content-rich infographic on a topic of your choice using Adobe Illustrator (which you can download for a free, 30-day trial). You might choose to create a visual representation of data from the world of sports, entertainment, politics, or science, to explain a business trend or environmental issue, or even to present a theme or development from your personal life. Your finished infographic will engage your target audience and convey information clearly through effective use of design elements such as typography, color, and structure.Whether youâre a graphic designer, a writer or the intern in the department, youâll learn: 
â¢ what an infographic is and what makes a good one
â¢ how to work within your limits
â¢ how to work with a team (if you have one) 
â¢ why infographics are effective 
â¢ techniques for spotting data in stories
â¢ six valuable steps for planning an effective infographic 
â¢ how to use and make some of the building blocks of infographics: maps, charts and flow charts 
â¢ ways data can be visualized to clarify it and give it meaning 
â¢ how to effectively design a good infographic by effectively using elements like type, color and an underlying grid structure
â¢ some free or cheap, online tools for making various kinds of infographics

As you work on your project, youâll learn more about why infographics are effective, what makes a good infographic, and how to plan and design an infographic for maximum impact. Youâll explore various approaches to data visualization, and youâll practice creating visualizations like maps, charts, flow charts, and simple drawings in your free version of Adobe Illustrator. Please note that if you are new to learning graphics software, making these graphics could take much longer than estimated as you learn and grow.

What youâll need to get started:
This project-based course is aimed at anyone interested in understanding, designing, and using infographics - from students and hobbyists to professional graphic designers. 

Weâll use Adobe Illustrator for some components of the project. If you donât have access to the full version of Illustrator,you can download a free version at www.Adobe.com/Illustrator. If the free 30-day trial runs out, you can ""purchase"" it for a month for about $20.  

*About Project-Centered Courses: Project centered courses are designed specifically to help you complete a personally meaningful real-world project, with your instructor and a community of like-minded learners providing guidance and suggestions along the way. By actively applying new concepts as you learn, youâll master the course content more efficiently; youâll also get a head start on using the skills you gain to make positive changes in your life and career. When you complete the course, youâll have a finished project that youâll be proud to use and share. When you enroll in certain courses, youâll be asked to pay a small fee to share your work with others for peer review.",English,[]
